mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
2.154002475738525,0.2838516986771864,0.23369884490966797,0.13344245181851155,,sqrt,1,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6588808259360718,-0.7475139030015872,-0.7133106346815699,-0.5197213520975397,-0.7282305564504431,-0.6735314544334423,0.08236500001185733,46,0.6509891743054135,0.6760382701445652,0.6117555689497072,0.5047611056413904,0.8006090070769201,0.6488306252235992,0.09582502673587641,44
4.039832830429077,0.33079000163368155,0.2916706085205078,0.10125147431796146,,sqrt,1,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6574809138655319,-0.7454725873612473,-0.7140238965964701,-0.5169953888636505,-0.7267785968120234,-0.6721502766997846,0.08294822971912023,45,0.65210351745584,0.6780204900507135,0.6126097907942999,0.5076895584956392,0.8013738241638264,0.6503594361920638,0.09523996096605823,39
1.5776024341583252,0.31454247191103085,0.25023961067199707,0.018860532308012105,,sqrt,2,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.658690644867648,-0.7377837416077374,-0.7146032815314667,-0.5195887193171694,-0.7034004895904485,-0.6668133753828941,0.07797482034927508,35,0.6497437161303493,0.6819383102036929,0.6117809566969652,0.5070942568065069,0.8115021249104079,0.6524118729495844,0.0989512190361749,21
3.5821128845214845,0.3645709487500139,0.3181606769561768,0.09700882641126499,,sqrt,2,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6560064074452053,-0.7381099823880712,-0.7125030329546321,-0.5189516700181649,-0.7022735657376438,-0.6655689317087435,0.077974748923674,31,0.6502758172808061,0.6826199674355391,0.6133199369222362,0.5059781323705086,0.8122087197290784,0.6528805147476338,0.09942036578451471,15
1.4074511528015137,0.3160316226593706,0.19166784286499022,0.04287846633271393,,sqrt,4,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.6526332326756915,-0.7351470911191736,-0.7093868068763077,-0.5180304634363853,-0.6666995740803119,-0.6563794336375739,0.0751998701580569,6,0.6517553070615189,0.6856951755964134,0.6151800548289248,0.5035820654132701,0.8240928420755419,0.6560610889951338,0.1039735547887101,4
2.68214693069458,0.1886976397335162,0.3854515075683594,0.13203638273381327,,sqrt,4,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6518539878122221,-0.7356857005989252,-0.7084339062929053,-0.514708344495763,-0.668339694134485,-0.6558043266668603,0.07646139333327644,3,0.6525043211848667,0.6862717770667873,0.6157445875450174,0.5080071457781838,0.8239739821200526,0.6573003627389815,0.10262337681328111,2
6.452435827255249,0.26117427978610197,0.36977581977844237,0.18507200896245588,,0.6,1,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6529388947324894,-0.7517246403614476,-0.725448683404496,-0.5270849107378306,-0.7490070363085608,-0.6812408331089649,0.0849465803038676,52,0.6562243704763528,0.6696311334617489,0.6009509204434345,0.49601820990212697,0.7907276366211959,0.6427104541809718,0.09599886290332862,52
12.793241167068482,0.42101188748095836,0.6989569664001465,0.150378281987836,,0.6,1,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6525030024841497,-0.7503398389491723,-0.7233797636105656,-0.5257640340920263,-0.7448370673077644,-0.6793647412887356,0.08435181375071521,51,0.6568948747037742,0.6703901275626453,0.6023120561732712,0.4937577789717964,0.792274313942869,0.6431258302708712,0.09711310681678209,51
6.06809515953064,0.36341598717189105,0.3983903884887695,0.14348689337267834,,0.6,2,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6523046243778644,-0.7501233329687632,-0.7233339918178288,-0.5191833436757403,-0.7134092960704297,-0.6716709177821253,0.08269638500762048,42,0.656023683422426,0.6720037865588323,0.6007241809678481,0.5034651672587105,0.8062394373813593,0.6476912511178352,0.09879789989564204,45
11.615665340423584,0.5999188757480021,0.4291368007659912,0.10849581267788702,,0.6,2,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6563628073576527,-0.7481425840796423,-0.7220656860118475,-0.5218798897948954,-0.7113258654867917,-0.6719553665461658,0.08078533164312461,44,0.6535808705761594,0.6742321547361771,0.6014671540025285,0.49911000507104286,0.807155384904502,0.6471091138580819,0.10037856002012656,46
4.832928943634033,0.2098271791376892,0.3421621799468994,0.16165791690461567,,0.6,4,300,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.656779578298931,-0.7409066907754861,-0.7190057754453466,-0.51820985830231,-0.677523742997413,-0.6624851291638973,0.07799819456957145,21,0.6515425789577918,0.6792117002174134,0.602675757473659,0.5009847152798679,0.8194670963445865,0.6507763696546637,0.10393933325224766,33
11.157259511947633,0.2522134336096002,0.5492405414581298,0.18427439639819523,,0.6,4,600,"{'model__max_depth': None, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6528457580930407,-0.7409400117827634,-0.7174009743820019,-0.5185415930613515,-0.6759072965462799,-0.6611271267730875,0.07765888416385973,16,0.6542291170211151,0.6799943671614188,0.6036910248395628,0.5004734053642856,0.819933546175422,0.6516642921123609,0.10419580792962208,27
10.504671573638916,0.28957787715695876,0.2765480995178223,0.10807895168710578,,0.9,1,300,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6613048427655636,-0.7572967446752885,-0.7299917406419104,-0.5216754524206102,-0.747044367991485,-0.6834626296989716,0.08755013466267222,54,0.6514533486227125,0.6666669280242069,0.5965757334222115,0.49719566771402,0.7918007435189448,0.6407384842604192,0.09608515747010574,54
20.029440212249757,0.6833522764292698,0.558410358428955,0.16219458308235493,,0.9,1,600,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6575816472386941,-0.752749394783674,-0.7293655043795437,-0.525261498549127,-0.7466197592424691,-0.6823155608387016,0.085542266801115,53,0.6552587008790508,0.6694269983039838,0.5980188456883868,0.4941067845236772,0.7914489566383125,0.6416520572066823,0.09702490795957289,53
9.816160869598388,0.3565699514026232,0.40114336013793944,0.2617287189260825,,0.9,2,300,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.659110131726392,-0.7496409528754396,-0.726171482596403,-0.5211576637322232,-0.7243097195875001,-0.6760779901035916,0.08310882378162815,50,0.6491546074734549,0.6717435807311098,0.5991183163684128,0.49752184185953074,0.8012797367414879,0.6437636166347993,0.0989981098726781,50
17.947209072113036,0.7098316941643735,0.30434303283691405,0.08309896754389505,,0.9,2,600,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6552034651209563,-0.7512886298775564,-0.7249151849798046,-0.5203408503486188,-0.725358083402478,-0.6754212427458828,0.0838544995107413,49,0.6519673300677793,0.6707202544702296,0.5985932067731689,0.5002882105741179,0.8004646559664174,0.6444067315703427,0.0979516891659698,49
8.337862157821656,0.1315584620639775,0.307742977142334,0.08931311395517828,,0.9,4,300,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.656705044725942,-0.746891791493203,-0.7188749256364326,-0.5170006235147732,-0.6784799069783782,-0.6635904584697458,0.0796908635978179,26,0.6522276815619805,0.6755361836920468,0.6014881233785998,0.5041749726840764,0.8191977051010313,0.650524933283547,0.1028609601786898,34
14.170888566970826,0.513739024240655,0.21239819526672363,0.04387867214627368,,0.9,4,600,"{'model__max_depth': None, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6540107074408761,-0.7440510712753098,-0.719068688559611,-0.51785587257122,-0.678003810540907,-0.6625980300775849,0.07884783513971737,23,0.6537755276242834,0.6774499041805013,0.6015991840310901,0.5028315452021049,0.8189845671109243,0.6509281456297809,0.10326705338348031,30
1.512330961227417,0.18788204681870133,0.2157136917114258,0.07894114454308329,6,sqrt,1,300,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6585799173516804,-0.7337999046443826,-0.710872505481621,-0.5279289289438008,-0.6997742493587803,-0.6661911011560531,0.07330697706028973,32,0.6511613220223772,0.6854577818559919,0.615963727890501,0.4928748094949148,0.81303289776483,0.6516981078057229,0.10360569885518477,26
2.516869592666626,0.19187998357036953,0.24170465469360353,0.061188861610006494,6,sqrt,1,600,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6576986968929798,-0.7334884892431198,-0.7126069210276926,-0.5260425456625727,-0.7025777683427613,-0.6664828842338253,0.07445894060072071,33,0.6513976991828169,0.6852930314777792,0.6147455349267295,0.4938667007534099,0.8121272581584191,0.651486044899831,0.10309436673831407,28
1.2765204906463623,0.17743510240226862,0.17029809951782227,0.014803030975619424,6,sqrt,2,300,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6581239313636723,-0.732986306967673,-0.7107588959580781,-0.522564732783104,-0.6968405042289655,-0.6642548742602986,0.0749161421980068,30,0.6491517402333612,0.6860971111489574,0.6164987412855021,0.49660151071964265,0.8140961495270467,0.6524890505829021,0.10281412476159602,19
2.267927646636963,0.12257398361152064,0.23950557708740233,0.062092159217746815,6,sqrt,2,600,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6552147235864546,-0.7337816151281127,-0.7113151756477525,-0.5250144505932307,-0.6951530444326988,-0.6640958018776498,0.0741253397556551,29,0.6508220890145171,0.6851621022351859,0.6155818255961991,0.4940043691135607,0.8146555294412979,0.6520451830801521,0.10377555237658968,25
1.051680612564087,0.08375385822676891,0.12175850868225098,0.043652818112200634,6,sqrt,4,300,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.6602538339451361,-0.7321125080206776,-0.7112701056295017,-0.5243549452719765,-0.6847943062643654,-0.6625571398263315,0.0732264237154961,22,0.6476446786105188,0.6867853156291859,0.6156147771565224,0.49538378787225246,0.818423897235349,0.6527704913007657,0.10466657024783046,18
2.6239733695983887,0.2555520702243598,0.2426990032196045,0.1270295359965736,6,sqrt,4,600,"{'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.658282421079108,-0.73241137868891,-0.7101507606204134,-0.5239767196617988,-0.6796646943248911,-0.6608971948750242,0.073002006596287,14,0.6482096156001786,0.6862996143007514,0.616330016292564,0.4952415494006289,0.8198881554017545,0.6531937901991756,0.10508634276259535,11
2.592655801773071,0.2563022202429395,0.19286565780639647,0.08101183465411993,6,0.6,1,300,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6442330847876615,-0.7343867261063586,-0.7134897829978982,-0.5157155035937961,-0.7055710387245175,-0.6626792272420463,0.07937503600232057,24,0.6633084486166259,0.6815809013360369,0.6054572036832899,0.5004123519291808,0.8103891977754805,0.6522296206681227,0.1012273006795031,23
6.2088569641113285,0.6390945408174497,0.18800482749938965,0.033671919118469035,6,0.6,1,600,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6425670623084627,-0.7343853049185055,-0.7119986054820986,-0.5149001330042536,-0.7044804237491228,-0.6616663058924886,0.07944750782612013,17,0.6639638931926848,0.6816720582644368,0.6063230297713509,0.5018139922849995,0.8106230740857698,0.6528792095198483,0.10081984218409971,16
2.898715591430664,0.16491805608607107,0.16164202690124513,0.03998574525108077,6,0.6,2,300,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6469540147580294,-0.7346492604873571,-0.7148169206094284,-0.5140167020289245,-0.693849579931952,-0.6608572955631383,0.07899474308713451,13,0.6575884708162499,0.67995894791322,0.6043427662768028,0.5039055535225805,0.8146551929632437,0.6520901862984194,0.10146209332371069,24
5.613048124313354,0.3105385248044021,0.27660479545593264,0.07509300717636047,6,0.6,2,600,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6451598173884824,-0.7352684724278338,-0.713752679068436,-0.5134705061620142,-0.6902835746621682,-0.6595870099417869,0.07894562574758854,11,0.6584323986870837,0.6800547363441867,0.6049565330554826,0.5043169899258193,0.816098403975897,0.6527718123976938,0.10176159486416513,17
2.7617883682250977,0.18273674808803297,0.18558573722839355,0.07416898658310392,6,0.6,4,300,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.6457456970149907,-0.7337441178894631,-0.7126589131269079,-0.5134519721128392,-0.6688690229680899,-0.6548939446224582,0.07725149350921658,1,0.6578854143788333,0.6838416484063515,0.6060983082448785,0.5032609048966973,0.8228812761148645,0.654793510408325,0.10434577559097759,5
5.785579252243042,0.22728785460340356,0.26038179397583006,0.10456841822773129,6,0.6,4,600,"{'model__max_depth': 6, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6456258736750717,-0.7333822933634155,-0.7123877544391171,-0.5137412667180289,-0.6694568792266049,-0.6549188134844476,0.07705583773599091,2,0.6581836041322446,0.6838738881290329,0.6066755257360728,0.5020367705885544,0.8225811784477531,0.6546701934067316,0.10455596455852254,6
4.442334413528442,0.2656053063066599,0.21593036651611328,0.07679506680477473,6,0.9,1,300,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6425476284559106,-0.7396254896323047,-0.7163437139711851,-0.5138633856316424,-0.7056207269696044,-0.6636001889321295,0.08147609706203417,27,0.6633352016356384,0.6772049169496658,0.6029794325810602,0.4968497195327931,0.8105773880249358,0.6501893317448186,0.10234138516636108,41
8.725652933120728,0.4258533443049951,0.23528847694396973,0.06620177209465823,6,0.9,1,600,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6413570498125418,-0.738570222882024,-0.7166173073312684,-0.5142118383187599,-0.7036634188967412,-0.6628839674482669,0.08104992893248043,25,0.6652102093147988,0.6773162817459881,0.6023455662891067,0.4984035697368201,0.8112968267748815,0.6509144907723191,0.1022178431561282,31
4.409506750106812,0.08368690446929991,0.16009979248046874,0.038852470210281896,6,0.9,2,300,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6464220025731523,-0.7391644118596318,-0.7170916187079645,-0.5126957397477523,-0.695624020788609,-0.6621995587354219,0.0808136680251018,19,0.656863038477433,0.677380623030764,0.6012460411051462,0.501496195614274,0.8144574726599683,0.6502886741775171,0.1022477108687045,40
8.593395090103149,0.5219921219256919,0.2453287124633789,0.06148722848302892,6,0.9,2,600,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6440261916842214,-0.7385129943967855,-0.7155472949720966,-0.5130775472404061,-0.6986075894475741,-0.6619543235482167,0.08070019951049437,18,0.6590468616335168,0.6778546282101067,0.602266749869004,0.5018640375916796,0.8134993366595573,0.6509063227927729,0.1017923165351281,32
4.233610010147094,0.09701810930923715,0.2008676528930664,0.06810899848651886,6,0.9,4,300,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.647752799720847,-0.7360211112640953,-0.7154125770276377,-0.5117634462326777,-0.675063369673762,-0.657202660783804,0.07894505989691546,8,0.6560427044194859,0.681854257341203,0.6025877908790058,0.5031376732147439,0.8213712920869035,0.6529987435882684,0.10410650894729588,13
8.898166179656982,0.3323209697967547,0.2877651214599609,0.0807235789720273,6,0.9,4,600,"{'model__max_depth': 6, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6464205892444964,-0.7364045514593629,-0.7151777652343726,-0.5113647372292479,-0.6737610735270844,-0.6566257433389128,0.0791094458328543,7,0.6569873555072042,0.6803754552633321,0.6027678117408382,0.5033110909652508,0.8214639271792818,0.6529811281311815,0.1039956246772546,14
1.6261605262756347,0.14445875565228214,0.1721397876739502,0.06195530485258162,10,sqrt,1,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6553792098344992,-0.7385196148785059,-0.7143670378563443,-0.5203679746440991,-0.7256321641495778,-0.6708532002726052,0.08044647925528789,40,0.6514286533777545,0.6808862522524322,0.6120362908124486,0.5051843750649692,0.8027785662905476,0.6504628275596304,0.09665301789423919,36
3.1405566692352296,0.19645159646036855,0.23192524909973145,0.07055691586879363,10,sqrt,1,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6554118708315462,-0.7393667159212938,-0.7101952544807023,-0.5152660454428332,-0.7248603836036082,-0.6690200540559966,0.08196056391323567,38,0.652058755769612,0.6808456222511279,0.6155539458400353,0.5104667058299497,0.8025668149866909,0.6522983689354831,0.09472273460250227,22
1.6929951667785645,0.06439701233799133,0.11547160148620605,0.010677864879033879,10,sqrt,2,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6555646983652536,-0.7368345666903264,-0.7154725299493185,-0.5154512115504075,-0.6958036202316138,-0.663825325357384,0.07887142703355239,28,0.6529832781815108,0.682964134628997,0.6100813919156949,0.5059292236826947,0.8136963164335951,0.6531308689684985,0.10019270461669796,12
2.836805820465088,0.3894319908938321,0.2748685359954834,0.06147830709131706,10,sqrt,2,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6563791548562582,-0.7348570820300174,-0.7112607869521324,-0.5130931736683898,-0.696499447416274,-0.6624179289846144,0.07890368167608107,20,0.6512715589246487,0.6852863203562107,0.612384816239972,0.5094597972530293,0.8135962980720901,0.65439975816919,0.09907588131023179,7
1.4562049388885498,0.26526713276908515,0.1506972312927246,0.029521402587706327,10,sqrt,4,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.6498606035668874,-0.734258384832603,-0.707137374495033,-0.5156362534937128,-0.6740115936571572,-0.6561808420090787,0.07589905582496599,5,0.6557691437446738,0.6863389793820144,0.6164902128294376,0.5054166857304402,0.8225603261725761,0.6573150695718284,0.10284994895287237,1
2.4903936862945555,0.08807364132860068,0.27124476432800293,0.06938141855467794,10,sqrt,4,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6510654692726171,-0.7353606937586005,-0.7074373226113623,-0.5151047685786474,-0.6719227108766633,-0.656178193019578,0.0762536656954253,4,0.6545658007815457,0.685832459119407,0.6156745502358306,0.5073470474366624,0.8230638281760162,0.6572967371498923,0.10248686725394203,3
4.822445249557495,0.24473320382623917,0.20698003768920897,0.060358229545934075,10,0.6,1,300,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6467036900037684,-0.7456449318725253,-0.7184875626548336,-0.5095865734292685,-0.7380132186271121,-0.6716871953175015,0.08827224898192156,43,0.6629875278258103,0.6731316099914146,0.6030983487587475,0.5167658106494243,0.7959708692832921,0.6503908333017377,0.09160959806358007,38
8.685983467102051,0.17289003588105772,0.3139695167541504,0.1100658871694481,10,0.6,1,600,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6461720309456566,-0.7450174900872182,-0.7162925534869645,-0.5126456273634845,-0.7357115694719055,-0.6711678542710459,0.08649853868000838,41,0.6638090170687662,0.6743242346948508,0.6056201570840372,0.5119596987807633,0.7966007700490545,0.6504627755354944,0.09305672198915378,37
4.270229816436768,0.20562342117967514,0.2566081523895264,0.1688647589320423,10,0.6,2,300,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6483486110408484,-0.7439052917088477,-0.7190738208198693,-0.5128728769028471,-0.7136101188321307,-0.6675621438609086,0.0835464831586068,36,0.6580462612649758,0.6770777805873655,0.6028973652106276,0.5075711447822846,0.8069320675713691,0.6505049238833245,0.09790708311066845,35
9.150659418106079,0.23651447838033654,0.2524086952209473,0.07771904835524318,10,0.6,2,600,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6489174967076173,-0.7434160586440597,-0.715906925270504,-0.5143313947029869,-0.7112614346405197,-0.6667666619931376,0.08224935706748229,34,0.6587511515911268,0.6773048325094952,0.6047151953990573,0.5067033148363562,0.8074793822461189,0.650990775316431,0.09818516964710859,29
4.464689111709594,0.14562421772670603,0.30272216796875,0.06447107814651289,10,0.6,4,300,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.6486501675258525,-0.7407941076323719,-0.717996024799887,-0.5130228068109618,-0.6743630610616206,-0.6589652335661388,0.07977879987918605,10,0.6571956573990727,0.6798722907077093,0.6026446349093443,0.5072515861429393,0.820298981840601,0.6534526301999333,0.10247527647053663,10
8.615276527404784,0.6605767829077323,0.5255392074584961,0.14555990159281593,10,0.6,4,600,"{'model__max_depth': 10, 'model__max_features': 0.6, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6469862914149376,-0.7402393200095718,-0.716523895366579,-0.5132406097332416,-0.6740006051671368,-0.6581981443382934,0.07939868763592507,9,0.6580563822686354,0.6804183054613502,0.603271098034041,0.506358812839973,0.8205646490495003,0.6537338495307,0.1027902241206567,8
6.246173858642578,0.12657360037730167,0.2839897632598877,0.12093205065772256,10,0.9,1,300,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6553981412767552,-0.7454324316902423,-0.719385106278753,-0.5140113748932282,-0.7400304807404814,-0.674851506975892,0.08655771317080722,48,0.6560563152820655,0.6744568999732949,0.6022922544192815,0.5078253554495096,0.7945228257456436,0.6470307301739591,0.09377338833332075,47
13.53033242225647,0.345615644807622,0.45189838409423827,0.2084586029083333,10,0.9,1,600,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.6513077679678596,-0.7457805795553749,-0.7199794388657771,-0.5145296334867726,-0.7405522092765755,-0.674429925830472,0.08676470246439548,47,0.6591184552347928,0.6731975824141758,0.6020367939033023,0.5069293174575144,0.7937428383350942,0.647004997468976,0.09381696730315174,48
6.8311614990234375,0.23000440519613727,0.3263409614562988,0.15897371637012656,10,0.9,2,300,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6502641544841724,-0.7438409496192085,-0.7208499458402059,-0.5097232806053135,-0.7230282835812585,-0.6695413228260317,0.0859386759807141,39,0.6549445768236055,0.6766863596310422,0.6005946660395274,0.5135291729346212,0.8022112880426527,0.6495932126942898,0.09483589312282474,42
12.728663778305053,0.5009508823373368,0.2697606086730957,0.039041367080444346,10,0.9,2,600,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6474590016309416,-0.7445918010996893,-0.7193493089321518,-0.5112718863646485,-0.7223488263640309,-0.6690041648782924,0.08536678854546519,37,0.656827928809133,0.6754433780380016,0.6009904631890095,0.5113199383935896,0.8023257110509503,0.6493814838961368,0.09542461917106798,43
6.36871337890625,0.34634627953572483,0.20682077407836913,0.06933475078458443,10,0.9,4,300,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.650867491414355,-0.7404730088037464,-0.7151981250421826,-0.5133372864532401,-0.6828818762081649,-0.6605515575843378,0.0795464035541868,12,0.6562435388526728,0.6800735952248174,0.6039549606223031,0.5091683376151357,0.8178361455813682,0.6534553155792594,0.10100136773665781,9
8.147319173812866,0.42321623648076306,0.15016412734985352,0.05486116237191907,10,0.9,4,600,"{'model__max_depth': 10, 'model__max_features': 0.9, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.6508696379123459,-0.7408563970908054,-0.7173277708999579,-0.5140276037463292,-0.6819814627942287,-0.6610125744887333,0.07961606925470803,15,0.656073769552457,0.6790572819417784,0.6016554281956764,0.5077424698327777,0.8178924506771204,0.652484280039962,0.10159983816958218,20
